title,date,stock
Mid-Day Market Update: BlackLine Surges Following Upbeat Q2 Results; Glu Mobile Shares Slide,2019-08-02,XOM
Exxon Earnings Surprise To The Upside A Day After Oil Prices Tank,2019-08-02,XOM
Shares of oil & gas companies are trading lower after the US added an additional tariff on $300 billion worth of Chinese goods. China allowed its currency to further devalue against the dollar and said that it would not purchase any agricultural products.,2019-08-05,XOM
2 Analysts Weigh In On Exxon Mobil's Q2 Earnings,2019-08-05,XOM
DZ Bank Upgrades Exxon Mobil to Hold,2019-08-06,XOM
"Shares of several oil & gas companies are trading lower in sympathy with the overall market. Crude oil inventories showed a 2.39 million build, compared to the 3.313 million draw estimate.",2019-08-07,XOM
ExxonMobil Has Hired Jefferies In Order To Aid In Accelerating Norwegian Asset Sales,2019-08-08,XOM
"Stocks Unaffected Amid Report Iraq Is Close To A Pipeline Deal With BP, Eni Instead Of ExxonMobil",2019-08-08,XOM
"Shares of several oil & gas companies are trading lower in sympathy with the overall market as the Treasury yield continued to decline along with ongoing tensions with China. While stocks in the sector are trading lower, crude oil futures are trading higher.",2019-08-12,XOM
"Shares of several oil & gas companies are trading lower with the overall market following US and UK yield curve inversions, which have raised concerns of a recession.",2019-08-14,XOM
7 Energy Stocks Moving In Thursday's Pre-Market Session,2019-08-15,XOM
A Surprising Sector ETF For Avoiding International Revenue Exposure,2019-08-16,XOM
"Shares of several oil and gas companies are trading higher after OPEC delivered a bearish 2019 oil market outlook, which may prompt further supply cuts.",2019-08-16,XOM
Barclays Likes Chevron Better Than Exxon Right Now For Big Oil Investors,2019-08-19,XOM
"Barclays Initiates Coverage On Exxon Mobil with Equal-Weight Rating, Announces $73 Price Target",2019-08-19,XOM
This Day In Market History: Long Term Capital Management Loses $533M,2019-08-21,XOM
"Benzinga's Top Upgrades, Downgrades For August 21, 2019",2019-08-21,XOM
"BMO Initiates Bullish Coverage Of Oil Majors, BP Is Top Pick",2019-08-21,XOM
Shares of several oil and gas companies are trading higher following API and EIA data showing bigger-than-expected crude inventory withdrawals.,2019-08-21,XOM
"BMO Capital Initiates Coverage On Exxon Mobil with Market Perform Rating, Announces $86 Price Target",2019-08-21,XOM
This Energy ETF Could Finally Be Perking Up,2019-08-22,XOM
"UBS Maintains Neutral on Exxon Mobil, Lowers Price Target to $75",2019-08-23,XOM
22 Energy Stocks Moving In Monday's Pre-Market Session,2019-08-26,XOM
Exxon Beaumont Texas Refinery Attempting To Restart Gasoline Unit After Power Outage,2019-08-26,XOM
Exxon Baton Rouge Louisiana Refinery Shuts Portion Of Alky Unit After Malfunction,2019-08-27,XOM
Shares of several oil stocks are trading higher due to an oil price increase after industry data showed a decline in US oil reserves.,2019-08-28,XOM
Shares of several oil & gas companies are trading higher amid easing trade tensions. China's Ministry of Commerce said the country is willing to calmly resolve the trade dispute with the USA and is against any further escalation in tensions.,2019-08-29,XOM
FreightWaves Oil Report: U.S. Output May Have Hit A New Record Even As Companies Stress Discipline,2019-09-03,XOM
Exxon Mobil CEO Woods Expects Consolidation Of Permian Basin Companies Over 'Some Period Of Time'; Co. Could Increase $15B Divestment Program If It Captures 'More Attractive Opportunities',2019-09-04,XOM
Shares of several oil & gas companies are trading higher after the EIA reported a crude inventory draw of 4.771 million compared to the 2.488 million draw estimate. A larger-than-expected draw is seen as a sign of oil demand increasing.,2019-09-05,XOM
Exxon Agrees To Sell Its Norwegian Oil And Gas Assets For Up To $4B,2019-09-05,XOM
The Energy Sector Isn't The Big Fish It Used To Be,2019-09-06,XOM
Exxon Beaumont Texas Refinery Restarts FCCU,2019-09-09,XOM
Repsol in Advanced Talks to Buy Exxon Assets in Gulf of Mexico,2019-09-10,XOM
9 Energy Stocks Moving In Wednesday's Pre-Market Session,2019-09-11,XOM
"Oil Prices, Stocks Pump Higher After Drone Strike Cripples Saudi Oil Supply",2019-09-16,XOM
Shares of several oil & gas companies are trading higher on heightened tensions following an attack on a Saudi Arabian oil field. NOTE: The strike on the oil field has disrupted about half of Saudi Arabia's oil production equivalent to 5% of the daily global oil supply.,2019-09-16,XOM
ExxonMobil Announces Oil Discovery Offshore Guyana at Tripletail,2019-09-16,XOM
Bad Timing Roasts Traders In This Leveraged Energy ETF,2019-09-17,XOM
Exxon Says Beaumont Texas Refinery Continues To Operate,2019-09-19,XOM
Exxon May Shut Beaumont Texas Refinery Due To Flooding From Storm Imelda,2019-09-19,XOM
Chinese Firms May Replace Exxon Mobil in Iraq Megaproject,2019-09-20,XOM
Remnants Of Tropical Storm Imelda Still Affecting Freight Businesses In The Houston Area,2019-09-23,XOM
Exxonmobil To Sell Norway Upstream Operations For $4.5B; Agreement Includes Exxonmobil's Upstream Portfolio In Norway; Part Of Exxonmobil's Previously Announced Plans To Divest $15B By 2021,2019-09-26,XOM
"Shares of oil and gas companies are trading lower following worse-than-expected US PMI data. Weak economic indicators can weigh on oil and gas, as they are used as industrial inputs.",2019-10-01,XOM
No Zip: Energy Sector Q3 Seen Weak Despite Attack On Oil Supplies,2019-10-02,XOM
9 Energy Stocks Moving In Wednesday's Pre-Market Session,2019-10-02,XOM
"Exxon Mobil Down On Preview Of Weaker Q3, But Sell-Side Says Warning 'Relatively Benign'",2019-10-02,XOM
"Shares of oil companies are trading lower following a larger-than-expected build in US crude inventories. Additionally, overall market weakness and recession fears are weighing on oil demand outlook.",2019-10-02,XOM
Exxon Mobil Bans Use Of Vessels Linked To Oil Flows From Venezuela In The Last Year,2019-10-04,XOM
"Morgan Stanley Maintains Equal-Weight on Exxon Mobil, Lowers Price Target to $82",2019-10-04,XOM
"Berenberg Maintains Hold on Exxon Mobil, Lowers Price Target to $63",2019-10-07,XOM
Best And Worst Short Ideas Of The Week,2019-10-07,XOM
"Shares of several oil and gas companies are trading lower as optimism around the upcoming U.S.-China trade talks waned. A report says China is toning down its expectations of the meeting. The U.S. expanded its trade blacklist, and scheduled an increase in tariffs on $250 billion worth of Chinese goods from 25% to 30% on Oct. 15, which will go into effect if no progress is made.",2019-10-08,XOM
Exxon Mobil Says Making Initial Investment Of More Than $500M In Mozambique LNG Project,2019-10-08,XOM
Shares of several oil and gas companies are trading higher after OPEC cut its 2019 global oil demand growth forecast to 980K barrels per day.,2019-10-10,XOM
23 Energy Stocks Moving In Friday's Pre-Market Session,2019-10-11,XOM
Shares of oil and gas companies are trading higher in sympathy with the overall market after President Trump made positive remarks on US-China trade talks. NOTE: The price of oil has continued to trade higher after the price per barrel broke the $54 resistance level.,2019-10-11,XOM
'Exxon loses bid to delay climate change lawsuit by Massachusetts' -Reuters,2019-10-24,XOM
From Massachusetts Court Hearing: Judge Has Cleared Way For State To Sue ExxonMobil ASAP Related To Climate Change,2019-10-24,XOM
WeTrader Competition: Round Three Wrap-up,2019-10-25,XOM
Might Stories Be The Revenue Story Behind Facebook's Earnings?,2019-10-28,XOM
"Another Bonanza Earnings Week As Apple Looms, With Fed, Payrolls Also On Weekly Agenda",2019-10-28,XOM
More Earnings And A Fed Decision In Week Four Of The WeTrader Competition,2019-10-28,XOM
Mike Khouw Sees Unusual Options Activity In Exxon Mobil,2019-10-31,XOM
Thursday's Market Minute: Tricks Or Treats?,2019-10-31,XOM
ExxonMobil Working With Guyanan Gov't To Start Up Payara Project In 2023,2019-11-01,XOM
"Battered Oil Majors Give Guidance On Permian Production, IMO 2020 Impacts",2019-11-01,XOM
Exxon Mobil shares are trading higher after the company reported better-than-expected Q3 EPS and sales results.,2019-11-01,XOM
"A Peek Into The Markets: US Stock Futures Up Ahead Of Jobs Report, Fed Speakers",2019-11-01,XOM
8 Energy Stocks Moving In Friday's Pre-Market Session,2019-11-01,XOM
"9 Stocks To Watch For November 1, 2019",2019-11-01,XOM
"Earnings Scheduled For November 1, 2019",2019-11-01,XOM
"Exxon Mobil Q3 Adj. EPS $0.75 Beats $0.67 Estimate, Sales $65.05B Beat $64.79B Estimate",2019-11-01,XOM
"Morgan Stanley Maintains Equal-Weight on Exxon Mobil, Lowers Price Target to $81",2019-11-04,XOM
"Shares of several oil & gas companies are trading higher in sympathy with the overall market after National Security Adviser Robert O'Brien said: ""we're relatively close to an agreement"" and that Trump invited President Xi to the U.S. to sign if both sides agree on the ""phase one"" deal.",2019-11-04,XOM
Exxon Mobil Shares Higher; Sell-Side Has Mixed Reaction To Q3 Report,2019-11-04,XOM
"Uber Shares Hit The Curb After Earnings, But Trade Optimism Continues To Lift Market",2019-11-05,XOM
Shares of several oil & gas companies are trading higher on optimism around U.S.-China trade talks. It was earlier reported that Trump administration officials are considering tariff cuts of 15% on approximately $112 billion in Chinese imports that was imposed on September 1.,2019-11-05,XOM
"ExxonMobil, FuelCell Energy Expand Agreement for Carbon Capture Technology",2019-11-06,XOM
Shares of oil and gas companies are trading higher after the US and China agreed to phase out tariffs.,2019-11-07,XOM
Exxon Mobil shares are trading lower. Not seeing any news to justify the price action.,2019-11-08,XOM
"After Slow Start, Week Might Gain Pace As Retail Sales, Inflation Data, Walmart Loom",2019-11-11,XOM
Shares of several oil & gas companies are trading lower on concerns of slower economic growth and oil demand after Trump gave mixed messages about U.S.-China trade talks and did not mention any specifics about progress in negotiations.,2019-11-12,XOM
"Exxon Mobil Reports All Clear After Process Upset At Baytown, Texas Facility",2019-11-12,XOM
Shares of several oil and companies are trading lower after U.S.-China trade talks complicate over farm purchases.,2019-11-13,XOM
Shares of several oil & gas companies are trading lower after Saudi Arabia's crude exports fell from 6.88M to 6.67M barrels per day in September indicating a lower demand for oil and gas.,2019-11-18,XOM
Shares of several oil companies are trading lower on reports that Russia is unlikely to advocate for further output cuts.,2019-11-19,XOM
FreightWaves NOW: Things To Know For Thanksgiving Week,2019-11-25,XOM
Shares of several oil and gas companies are trading lower on global macro concerns after Trump implied a US-China trade deal may not occur until 2020.,2019-12-03,XOM
Shares of oil and gas companies are trading higher after OPEC and OPEC+ agreed to further oil production cuts.,2019-12-06,XOM
Option Trader Bets $1.3M On Exxon Mobil Upside Through 2022,2019-12-06,XOM
Exxon Mobil Gets Trial Win In Case Over Records On Cost Of Climate Change,2019-12-10,XOM
ExxonMobil Offers Statement Related To Verdict From New York Supreme Court,2019-12-10,XOM
New York State Court Ruling Shows ExxonMobil Did Not Violate State Law Related To Statements About Climate Change Risks,2019-12-10,XOM
There's A New Trading Tool That Allows Traders To Trade Cannabis With Leverage,2019-12-11,XOM
"Shares of oil & gas companies are trading higher following multiple positive US-China trade developments, including a tweet from President Trump suggesting the US is 'very close' to a deal.",2019-12-12,XOM
Today's Pickup: Saudi Arabia's Aramco Becomes World's Most Valuable Publicly-Traded Company,2019-12-12,XOM
Shares of oil & gas companies are trading higher on preliminary Phase One US-China trade agreement.,2019-12-16,XOM
How The Dow Jones Industrial Average Changed Over The Past Decade,2019-12-22,XOM
How This Industrial Robotics Company Props Up The Economy,2019-12-22,XOM
An ETF For A Sector Analysts Are Bullish On Heading Into 2020,2019-12-31,XOM
Here's How Much Investing $100 In Exxon Mobil Stock Back In 2010 Would Be Worth Today,2020-01-02,XOM
12 Stocks That Have Been The World's Most Valuable Company,2020-01-02,XOM
Exxon Mobil Says Q4 Earnings Will Benefit From Var Energi Sale,2020-01-03,XOM
"Goldman Sachs Maintains Neutral on Exxon Mobil, Lowers Price Target to $72",2020-01-03,XOM
20 Energy Stocks Moving In Friday's Pre-Market Session,2020-01-03,XOM
Exxon Mobil 8-K Shows Estimated Effects Of Market Factors Impacting Q4 Earnings,2020-01-03,XOM
Flaring Tensions With Iran Could Spark This Geared Oil ETN,2020-01-05,XOM
"Best Sector ETFs For January: Energy, Health Care In Focus",2020-01-06,XOM
ExxonMobil Wins Rare Challenge Against OFAC Penalty,2020-01-09,XOM
"Back To The Grind: Iran Fears Ease, So Focus Turns To Jobs, Fed Speakers, Earnings",2020-01-09,XOM
Energy Lag: Sector Earnings Seen Sagging Despite Crude Prices Rising In Q4,2020-01-10,XOM
This Day In Market History: Rockefeller Founds Standard Oil,2020-01-10,XOM
Amazon Alexa To Enable Fuel Payments At Gas Stations,2020-01-13,XOM
"Citigroup Maintains Neutral on Exxon Mobil, Lowers Price Target to $68",2020-01-14,XOM
"RBC Capital Maintains Sector Perform on Exxon Mobil, Lowers Price Target to $70",2020-01-16,XOM
Exxon Mobil Says First Crude Cargo From Guyana Will Be Processed In Its Own Refining System; First Cargo Of Crude For Exports Will Begin Loading This Weekend,2020-01-17,XOM
Scotiabank Downgrades Exxon Mobil to Sector Underperform,2020-01-23,XOM
"Intel, American Express Report Strong Quarters, Helping Set Positive Early Tone",2020-01-24,XOM
"ExxonMobil Ups Guyana Recoverable Resources to More Than 8 Billion Oil-Equivalent Barrels, Makes Discovery at Uaru",2020-01-27,XOM
"ExxonMobil Restores Operations At Joliet, Illinois Refinery",2020-01-27,XOM
Stocks That Hit 52-Week Lows On Monday,2020-01-27,XOM
"Going Viral: Stocks On Their Back As Virus Spreads Heading Into Key Earnings, Fed Week",2020-01-27,XOM
Stocks That Hit 52-Week Lows On Wednesday,2020-01-29,XOM
Exxon Mobil's Q4 Earnings Preview,2020-01-30,XOM
Stocks That Hit 52-Week Lows On Thursday,2020-01-30,XOM
Exxon Mobil Q4 EPS $1.33 Down From $1.41 YoY,2020-01-31,XOM
"Earnings Scheduled For January 31, 2020",2020-01-31,XOM
"12 Stocks To Watch For January 31, 2020",2020-01-31,XOM
Stocks That Hit 52-Week Lows On Friday,2020-01-31,XOM
"CFRA Maintains Hold on Exxon Mobil, Lowers Price Target to $69",2020-01-31,XOM
3 Energy ETFs For Friday's Earnings Bonanza,2020-01-31,XOM
Exxon Mobil shares are trading lower after the company reported Q4 EPS results down from last year.,2020-01-31,XOM
"A Peek Into The Markets: US Stock Futures Drop Ahead Of Earnings, Economic Data",2020-01-31,XOM
"Position Scrimmage: Coronavirus, End-Of-Month Profit Taking Influencing Markets",2020-01-31,XOM
"Goldman Sachs Downgrades Exxon Mobil to Sell, Lowers Price Target to $59",2020-02-03,XOM
"Credit Suisse Maintains Neutral on Exxon Mobil, Lowers Price Target to $65",2020-02-03,XOM
"UPDATE: Goldman Sachs Downgrades Exxon Mobil to Sell, Lowers Price Target to $59 Notes 6 Reasons:",2020-02-03,XOM
Exxon Mobil shares are trading lower after Goldman Sachs analysts downgraded the company's stock from Neutral to Sell.,2020-02-03,XOM
Stocks That Hit 52-Week Lows On Monday,2020-02-03,XOM
"Shares of several oil companies are trading lower despite today's market rebound. Fears of the coronavirus outbreak have clouded the outlook for oil demand, as the outbreak has raised concerns of economic disruption.",2020-02-03,XOM
"IMO 2020's Impact On Oil, Diesel Markets A Feature Of 4Q2019 Review",2020-02-03,XOM
"Benzinga's Top Upgrades, Downgrades For February 3, 2020",2020-02-03,XOM
"PreMarket Prep Recap, Feb. 4, 2020: TSLA Continues Its Unbelievable Move",2020-02-04,XOM
Shares of several oil & gas companies are trading higher as markets gain momentum amid optimism regarding a potential coronavirus treatment.,2020-02-05,XOM
"Under Armour Gets Torn Up As Earnings Disappoint, But Coronavirus Fears Retreat Slightly",2020-02-11,XOM
Canada Holds A Bright Future For Oil – Just Ask AOC,2020-02-11,XOM
"Most Units Shut At Exxon Baton Rouge Refinery As Pipe Fire Continues To Burn, Refinery Eyes Large Crude Unit Restart Late This Week",2020-02-12,XOM
